name,x,y
20456674,2646186.552,635697.564
10579071,2649626.311,626355.637
10579231,2649485.958,626669.578
10552942,2642747.04,633345.549
10548993,2638301.022,624528.8370000001
10545502,2644562.378,626906.366
34086806,2646936.286,630304.915
20409719,2641610.352,629134.492
34095664,2652033.359,624906.861
10549270,2652033.977,624529.02
10548985,2637983.307,624413.534
40156536,2651057.895,626160.409
20396674,2641578.252,631393.304
10579900,2638129.801,623243.632
34084957,2645228.723,625987.844
10548980,2639197.382,624979.518
40013233,2643919.913,630691.58
34086410,2645627.783,632819.482
34085045,2647116.15,628198.333
34054964,2640528.887,630341.9790000001
20344368,2640138.605,630297.14
34086322,2642253.587,635608.731
10529607,2642345.393,635870.398
34097395,2644382.487,630329.548
34095648,2640205.75,625378.998
10560402,2640304.043,625712.583
10558554,2644006.17,630302.197
10548955,2639867.695,626015.456
10524883,2645094.969,635591.902
34097297,2641953.525,633758.781
20114730,2642757.484,626146.201
34095654,2639839.447,625496.1580000001
10559784,2640025.262,625432.147
34097397,2643860.143,630046.5550000001
10558548,2643826.203,630069.21
10549266,2646899.824,625655.209
34084952,2644798.709,626585.29
20028684,2642262.531,630344.194
10558542,2645554.301,632736.79
10549260,2643350.476,627464.688
10548944,2641035.748,626989.201
10548943,2641256.795,626987.0919999999
34095662,2644689.802,626731.563
10574853,2646861.484,635481.509
34086303,2646849.19,635483.738
10559562,2644558.341,629520.335
10559560,2644583.271,629536.816
10549251,2643621.638,628107.519
10548937,2642285.568,628726.713
10560492,2639824.42,625499.376
10548945,2641870.764,627837.117
34084591,2641910.314,627811.024
10580163,2641318.644,631929.061
10549246,2643861.225,628644.5379999999
10549245,2644140.522,628625.329
34095643,2641307.963,627517.143
10559396,2643966.571,633470.009
10558507,2643258.129,629878.323
10549232,2644174.037,629190.721
10549253,2643707.419,628124.254
10559389,2645158.009,633316.052
10558482,2642470.139,630222.496
10558481,2642449.381,630120.976
34095658,2643816.481,628633.099
10523032,2647744.291,630473.6679999999
34054971,2641267.842,630435.351
10579830,2645175.424,626787.0870000001
34090086,2643112.293,629952.799
34085461,2642331.47,626213.0699999999
10556738,2649145.575,626927.025
10548905,2638681.99,624659.627
34090003,2639054.017,624857.887
34085370,2639092.594,624902.035
10558568,2645261.68,631784.968
20494025,2645675.97,631763.8959999999
10558581,2647470.42,634902.428
10548994,2638385.159,624676.513
10545682,2644696.491,626721.045
34086829,2641512.522,630985.019
34057718,2641312.79,627709.211
20410383,2640962.576,627936.892
10579069,2652058.016,625320.513
10558575,2647022.097,635452.04
10549312,2644067.943,625009.306
10548986,2639168.719,624511.486
10542412,2652264.267,624860.791
34086800,2643332.008,630646.7659999999
10549295,2645351.273,625813.557
34085263,2645453.682,625651.427
20396677,2641603.019,631318.124
10540313,2641379.364,632285.616
34086413,2645868.603,635649.409
34085046,2646932.816,628191.389
10558562,2645417.545,630857.3689999999
34085047,2645695.721,626381.654
10529608,2643029.074,635668.742
34097396,2643539.512,629684.503
34085041,2648021.54,626840.468
10559938,2639792.694,625485.768
10558556,2644104.744,630587.334
10549283,2646114.76,626306.666
10548956,2639770.588,626157.265
10525295,2645136.942,635304.008
34086324,2642675.719,630167.218
34085033,2639764.889,626167.792
20122385,2644280.385,635974.0379999999
10548951,2639953.055,625797.951
10548950,2640092.917,625801.833
20028685,2642039.199,629666.9449999999
10559591,2639926.326,625661.151
10549261,2643153.963,627535.878
34095663,2645842.938,626137.098
10558523,2649457.873,635156.057
10549252,2642857.552,628162.044
10548938,2642285.302,629214.28
34086299,2642969.065,630020.023
10559506,2644143.555,629897.8370000001
34086012,2645884.993,628579.675
10579975,2644848.634,635574.0159999999
10559398,2642155.138,634872.576
10558509,2643852.561,630036.6629999999
10549240,2643162.899,629001.6310000001
10549239,2643226.674,628773.497
34095588,2639553.71,624915.262
34054977,2641965.325,630118.791
10559390,2645560.75,633731.228
34090753,2641457.337,627474.751
34085490,2643113.879,626880.813
34084953,2644405.9,626437.6850000001
10579831,2644435.589,626289.708
10558646,2645096.167,630529.276
10556739,2649252.578,627539.357
20494026,2646477.169,631937.47
10579373,2651876.766,624914.9570000001
10558582,2648200.247,635001.72
10573328,2645015.37,625531.177
34085340,2644810.405,625501.1949999999
10549313,2643244.499,625454.827
10560616,2643490.963,630563.2929999999
10558569,2644923.854,631617.374
10548981,2639623.601,624797.252
10540314,2641393.026,632512.037
10549284,2645819.967,626175.9790000001
20344372,2639915.8,630413.331
10549290,2645971.705,626547.639
10532582,2650273.375,630561.991
10558557,2643851.042,630603.324
10526702,2643979.574,625672.553
20251418,2643165.383,631026.013
10558550,2644035.502,629951.784
34096113,2645374.688,632861.081
10559592,2641737.899,625363.366
10558544,2644958.863,633111.374
34084663,2640194.14,625382.831
10559574,2645035.97,629399.145
10548939,2642843.424,628164.7070000001
10580377,2646827.601,628017.569
10559507,2644527.144,630648.9300000001
10579843,2645159.391,626558.911
sec_10559391,0,0
sec_10558483,0,0
sec_34092313,0,0
sec_34085491,0,0
sec_34054972,0,0
sec_10559275,0,0
sec_34085468,0,0
sec_10549020,0,0
sec_10548907,0,0
sec_10555985,0,0
sec_10548988,0,0
sec_10543795,0,0
sec_34086801,0,0
sec_34085286,0,0
sec_10574854,0,0
sec_10548982,0,0
sec_34086794,0,0
sec_34085048,0,0
sec_20350796,0,0
sec_10548968,0,0
sec_10532911,0,0
sec_34097398,0,0
sec_34085042,0,0
sec_20344333,0,0
sec_10560618,0,0
sec_10549285,0,0
sec_10526890,0,0
sec_34097392,0,0
sec_34085036,0,0
sec_20251419,0,0
sec_10560337,0,0
sec_10558551,0,0
sec_10524061,0,0
sec_34096115,0,0
sec_34086318,0,0
sec_34084954,0,0
sec_10558545,0,0
sec_10549263,0,0
sec_34095665,0,0
sec_34086306,0,0
sec_34084664,0,0
sec_20014991,0,0
sec_10559587,0,0
sec_10549255,0,0
sec_10548940,0,0
sec_34095659,0,0
sec_34086300,0,0
sec_10580378,0,0
sec_10549248,0,0
sec_10548933,0,0
sec_34086016,0,0
sec_34057797,0,0
sec_10579978,0,0
sec_10549241,0,0
sec_10548927,0,0
sec_34095590,0,0
sec_34054979,0,0
sec_10559392,0,0
sec_34095281,0,0
sec_10579833,0,0
sec_10559385,0,0
sec_34090007,0,0
sec_34085401,0,0
sec_34054927,0,0
sec_10556735,0,0
sec_10548901,0,0
sec_34087256,0,0
sec_20437314,0,0
sec_10579185,0,0
sec_10548989,0,0
sec_34086802,0,0
sec_10549309,0,0
sec_10548983,0,0
sec_10541616,0,0
sec_40154810,0,0
sec_34086796,0,0
sec_34085260,0,0
sec_10558565,0,0
sec_10549286,0,0
sec_10548961,0,0
sec_10528321,0,0
sec_34097393,0,0
sec_34086383,0,0
sec_10560338,0,0
sec_10549276,0,0
sec_10548953,0,0
sec_34096116,0,0
sec_10559735,0,0
sec_10548947,0,0
sec_34086307,0,0
sec_34084665,0,0
sec_20014992,0,0
sec_10559588,0,0
sec_10549258,0,0
sec_10548941,0,0
sec_34095660,0,0
sec_34086301,0,0
sec_34084602,0,0
sec_34095650,0,0
sec_34057798,0,0
sec_10580150,0,0
sec_10559407,0,0
sec_34095591,0,0
sec_34054980,0,0
sec_10579845,0,0
sec_10559393,0,0
sec_34085493,0,0
sec_34054974,0,0
sec_10559386,0,0
sec_10558477,0,0
sec_10549223,0,0
sec_10559057,0,0
sec_10558215,0,0
sec_34085402,0,0
sec_34054962,0,0
sec_10556736,0,0
sec_10549013,0,0
sec_20456673,0,0
sec_10579196,0,0
sec_10558579,0,0
sec_10548992,0,0
sec_10545431,0,0
sec_34086805,0,0
sec_34085312,0,0
sec_20409718,0,0
sec_10549310,0,0
sec_34086797,0,0
sec_10573495,0,0
sec_10549293,0,0
sec_10548977,0,0
sec_34085044,0,0
sec_10571603,0,0
sec_10549287,0,0
sec_10548962,0,0
sec_10529606,0,0
sec_34097394,0,0
sec_34086384,0,0
sec_10560401,0,0
sec_10558553,0,0
sec_10549278,0,0
sec_10548954,0,0
sec_34084956,0,0
sec_10559783,0,0
sec_10558547,0,0
sec_10548948,0,0
sec_10522508,0,0
sec_34095667,0,0
sec_34084666,0,0
sec_10559589,0,0
sec_10549259,0,0
sec_34084616,0,0
sec_10559558,0,0
sec_10549250,0,0
sec_34095651,0,0
sec_10559451,0,0
sec_34054992,0,0
sec_10579847,0,0
sec_10559394,0,0
sec_34095580,0,0
sec_34085951,0,0
sec_34054975,0,0
sec_10579840,0,0
sec_10559387,0,0
sec_34092154,0,0
sec_10559090,0,0
sec_10548910,0,0
sec_34085442,0,0
sec_10579829,0,0
sec_10558586,0,0
sec_10549015,0,0
sec_34085352,0,0
sec_20456674,0,0
sec_10579231,0,0
sec_10558580,0,0
sec_10552942,0,0
sec_10545502,0,0
sec_34086806,0,0
sec_10558573,0,0
sec_10548985,0,0
sec_40156536,0,0
sec_34085262,0,0
sec_10549294,0,0
sec_10548979,0,0
sec_10540312,0,0
sec_34086410,0,0
sec_34085045,0,0
sec_10529607,0,0
sec_34097395,0,0
sec_34086400,0,0
sec_10560402,0,0
sec_34096668,0,0
sec_34084957,0,0
sec_20114730,0,0
sec_10559784,0,0
sec_10549266,0,0
sec_34095668,0,0
sec_34086309,0,0
sec_34086303,0,0
sec_34084661,0,0
sec_34095654,0,0
sec_34086019,0,0
sec_34084591,0,0
sec_10559487,0,0
sec_10549245,0,0
sec_34095643,0,0
sec_34055522,0,0
sec_10559396,0,0
sec_10558507,0,0
sec_10549232,0,0
sec_34095581,0,0
sec_34085952,0,0
sec_34054976,0,0
sec_10559389,0,0
sec_10558481,0,0
sec_34092234,0,0
sec_34085489,0,0
sec_10579830,0,0
sec_10558471,0,0
sec_10548911,0,0
sec_34090086,0,0
sec_34090003,0,0
sec_20494025,0,0
sec_10579234,0,0
sec_10558581,0,0
sec_10548994,0,0
sec_10545682,0,0
sec_34085321,0,0
sec_10558575,0,0
sec_10549312,0,0
sec_10548986,0,0
sec_10542412,0,0
sec_34085263,0,0
sec_20396677,0,0
sec_34085046,0,0
sec_10558562,0,0
sec_10549289,0,0
sec_10548965,0,0
sec_10529608,0,0
sec_34097396,0,0
sec_34086401,0,0
sec_34085040,0,0
sec_20344331,0,0
sec_10548956,0,0
sec_10525295,0,0
sec_34086324,0,0
sec_20122385,0,0
sec_10549269,0,0
sec_10548950,0,0
sec_10523032,0,0
sec_34086310,0,0
sec_34084952,0,0
sec_20028685,0,0
sec_10559591,0,0
sec_10549261,0,0
sec_10558523,0,0
sec_10548938,0,0
sec_34095655,0,0
sec_10548931,0,0
sec_34057718,0,0
sec_10559398,0,0
sec_10558509,0,0
sec_10549239,0,0
sec_34095588,0,0
sec_34085953,0,0
sec_10559390,0,0
sec_10549226,0,0
sec_34085490,0,0
sec_34054971,0,0
sec_10579831,0,0
sec_34090753,0,0
sec_34085462,0,0
sec_34054965,0,0
sec_10558646,0,0
sec_10556739,0,0
sec_10549018,0,0
sec_34090004,0,0
sec_34085371,0,0
sec_20494026,0,0
sec_10579373,0,0
sec_10558582,0,0
sec_34087254,0,0
sec_34085340,0,0
sec_20416460,0,0
sec_10558576,0,0
sec_10549313,0,0
sec_34086800,0,0
sec_34085264,0,0
sec_10548981,0,0
sec_10540314,0,0
sec_34086415,0,0
sec_34085047,0,0
sec_20344372,0,0
sec_10573328,0,0
sec_10549290,0,0
sec_34086402,0,0
sec_34085041,0,0
sec_20344332,0,0
sec_10560616,0,0
sec_10558557,0,0
sec_10526702,0,0
sec_34097297,0,0
sec_34085035,0,0
sec_20251418,0,0
sec_10560281,0,0
sec_10558550,0,0
sec_34096113,0,0
sec_34084953,0,0
sec_10559592,0,0
sec_10558544,0,0
sec_10548945,0,0
sec_34084663,0,0
sec_10585091,0,0
sec_10559574,0,0
sec_10548939,0,0
sec_34095658,0,0
sec_34086299,0,0
sec_10559507,0,0
sec_34057775,0,0
sec_34054978,0,0
sec_10579843,0,0
ld_10559391,0,0
ld_10558483,0,0
ld_34092313,0,0
ld_34085491,0,0
ld_34054972,0,0
ld_10559275,0,0
ld_34085468,0,0
ld_10549020,0,0
ld_10548907,0,0
ld_10555985,0,0
ld_10548988,0,0
ld_10543795,0,0
ld_34086801,0,0
ld_34085286,0,0
ld_10574854,0,0
ld_10548982,0,0
ld_34086794,0,0
ld_34085048,0,0
ld_20350796,0,0
ld_10548968,0,0
ld_10532911,0,0
ld_34097398,0,0
ld_34085042,0,0
ld_20344333,0,0
ld_10560618,0,0
ld_10549285,0,0
ld_10526890,0,0
ld_34097392,0,0
ld_34085036,0,0
ld_20251419,0,0
ld_10560337,0,0
ld_10558551,0,0
ld_10524061,0,0
ld_34096115,0,0
ld_34086318,0,0
ld_34084954,0,0
ld_10558545,0,0
ld_10549263,0,0
ld_34095665,0,0
ld_34086306,0,0
ld_34084664,0,0
ld_20014991,0,0
ld_10559587,0,0
ld_10549255,0,0
ld_10548940,0,0
ld_34095659,0,0
ld_34086300,0,0
ld_10580378,0,0
ld_10549248,0,0
ld_10548933,0,0
ld_34086016,0,0
ld_34057797,0,0
ld_10579978,0,0
ld_10549241,0,0
ld_10548927,0,0
ld_34095590,0,0
ld_34054979,0,0
ld_10559392,0,0
ld_34095281,0,0
ld_10579833,0,0
ld_10559385,0,0
ld_34090007,0,0
ld_34085401,0,0
ld_34054927,0,0
ld_10556735,0,0
ld_10548901,0,0
ld_34087256,0,0
ld_20437314,0,0
ld_10579185,0,0
ld_10548989,0,0
ld_34086802,0,0
ld_10549309,0,0
ld_10548983,0,0
ld_10541616,0,0
ld_40154810,0,0
ld_34086796,0,0
ld_34085260,0,0
ld_10558565,0,0
ld_10549286,0,0
ld_10548961,0,0
ld_10528321,0,0
ld_34097393,0,0
ld_34086383,0,0
ld_10560338,0,0
ld_10549276,0,0
ld_10548953,0,0
ld_34096116,0,0
ld_10559735,0,0
ld_10548947,0,0
ld_34086307,0,0
ld_34084665,0,0
ld_20014992,0,0
ld_10559588,0,0
ld_10549258,0,0
ld_10548941,0,0
ld_34095660,0,0
ld_34086301,0,0
ld_34084602,0,0
ld_34095650,0,0
ld_34057798,0,0
ld_10580150,0,0
ld_10559407,0,0
ld_34095591,0,0
ld_34054980,0,0
ld_10579845,0,0
ld_10559393,0,0
ld_34085493,0,0
ld_34054974,0,0
ld_10559386,0,0
ld_10558477,0,0
ld_10549223,0,0
ld_10559057,0,0
ld_10558215,0,0
ld_34085402,0,0
ld_34054962,0,0
ld_10556736,0,0
ld_10549013,0,0
ld_20456673,0,0
ld_10579196,0,0
ld_10558579,0,0
ld_10548992,0,0
ld_10545431,0,0
ld_34086805,0,0
ld_34085312,0,0
ld_20409718,0,0
ld_10549310,0,0
ld_34086797,0,0
ld_10573495,0,0
ld_10549293,0,0
ld_10548977,0,0
ld_34085044,0,0
ld_10571603,0,0
ld_10549287,0,0
ld_10548962,0,0
ld_10529606,0,0
ld_34097394,0,0
ld_34086384,0,0
ld_10560401,0,0
ld_10558553,0,0
ld_10549278,0,0
ld_10548954,0,0
ld_34084956,0,0
ld_10559783,0,0
ld_10558547,0,0
ld_10548948,0,0
ld_10522508,0,0
ld_34095667,0,0
ld_34084666,0,0
ld_10559589,0,0
ld_10549259,0,0
ld_34084616,0,0
ld_10559558,0,0
ld_10549250,0,0
ld_34095651,0,0
ld_10559451,0,0
ld_34054992,0,0
ld_10579847,0,0
ld_10559394,0,0
ld_34095580,0,0
ld_34085951,0,0
ld_34054975,0,0
ld_10579840,0,0
ld_10559387,0,0
ld_34092154,0,0
ld_10559090,0,0
ld_10548910,0,0
ld_34085442,0,0
ld_10579829,0,0
ld_10558586,0,0
ld_10549015,0,0
ld_34085352,0,0
ld_20456674,0,0
ld_10579231,0,0
ld_10558580,0,0
ld_10552942,0,0
ld_10545502,0,0
ld_34086806,0,0
ld_10558573,0,0
ld_10548985,0,0
ld_40156536,0,0
ld_34085262,0,0
ld_10549294,0,0
ld_10548979,0,0
ld_10540312,0,0
ld_34086410,0,0
ld_34085045,0,0
ld_10529607,0,0
ld_34097395,0,0
ld_34086400,0,0
ld_10560402,0,0
ld_34096668,0,0
ld_34084957,0,0
ld_20114730,0,0
ld_10559784,0,0
ld_10549266,0,0
ld_34095668,0,0
ld_34086309,0,0
ld_34086303,0,0
ld_34084661,0,0
ld_34095654,0,0
ld_34086019,0,0
ld_34084591,0,0
ld_10559487,0,0
ld_10549245,0,0
ld_34095643,0,0
ld_34055522,0,0
ld_10559396,0,0
ld_10558507,0,0
ld_10549232,0,0
ld_34095581,0,0
ld_34085952,0,0
ld_34054976,0,0
ld_10559389,0,0
ld_10558481,0,0
ld_34092234,0,0
ld_34085489,0,0
ld_10579830,0,0
ld_10558471,0,0
ld_10548911,0,0
ld_34090086,0,0
ld_34090003,0,0
ld_20494025,0,0
ld_10579234,0,0
ld_10558581,0,0
ld_10548994,0,0
ld_10545682,0,0
ld_34085321,0,0
ld_10558575,0,0
ld_10549312,0,0
ld_10548986,0,0
ld_10542412,0,0
ld_34085263,0,0
ld_20396677,0,0
ld_34085046,0,0
ld_10558562,0,0
ld_10549289,0,0
ld_10548965,0,0
ld_10529608,0,0
ld_34097396,0,0
ld_34086401,0,0
ld_34085040,0,0
ld_20344331,0,0
ld_10548956,0,0
ld_10525295,0,0
ld_34086324,0,0
ld_20122385,0,0
ld_10549269,0,0
ld_10548950,0,0
ld_10523032,0,0
ld_34086310,0,0
ld_34084952,0,0
ld_20028685,0,0
ld_10559591,0,0
ld_10549261,0,0
ld_10558523,0,0
ld_10548938,0,0
ld_34095655,0,0
ld_10548931,0,0
ld_34057718,0,0
ld_10559398,0,0
ld_10558509,0,0
ld_10549239,0,0
ld_34095588,0,0
ld_34085953,0,0
ld_10559390,0,0
ld_10549226,0,0
ld_34085490,0,0
ld_34054971,0,0
ld_10579831,0,0
ld_34090753,0,0
ld_34085462,0,0
ld_34054965,0,0
ld_10558646,0,0
ld_10556739,0,0
ld_10549018,0,0
ld_34090004,0,0
ld_34085371,0,0
ld_20494026,0,0
ld_10579373,0,0
ld_10558582,0,0
ld_34087254,0,0
ld_34085340,0,0
ld_20416460,0,0
ld_10558576,0,0
ld_10549313,0,0
ld_34086800,0,0
ld_34085264,0,0
ld_10548981,0,0
ld_10540314,0,0
ld_34086415,0,0
ld_34085047,0,0
ld_20344372,0,0
ld_10573328,0,0
ld_10549290,0,0
ld_34086402,0,0
ld_34085041,0,0
ld_20344332,0,0
ld_10560616,0,0
ld_10558557,0,0
ld_10526702,0,0
ld_34097297,0,0
ld_34085035,0,0
ld_20251418,0,0
ld_10560281,0,0
ld_10558550,0,0
ld_34096113,0,0
ld_34084953,0,0
ld_10559592,0,0
ld_10558544,0,0
ld_10548945,0,0
ld_34084663,0,0
ld_10585091,0,0
ld_10559574,0,0
ld_10548939,0,0
ld_34095658,0,0
ld_34086299,0,0
ld_10559507,0,0
ld_34057775,0,0
ld_34054978,0,0
ld_10579843,0,0
